buyer_id,registration_date,buyer_location
2017689,7/30/2021,Jakarta
2017909,7/30/2021,Malang
2018059,7/30/2021,Bandung
2018120,7/30/2021,Jakarta
2018525,7/30/2021,Jakarta
2018700,7/30/2021,Surabaya
2019081,7/30/2021,Jakarta
2019247,7/30/2021,Surabaya
2019380,7/30/2021,Bandung
2019468,7/30/2021,Jakarta
2019543,7/30/2021,Bandung
2019613,7/30/2021,Malang
2019625,7/30/2021,Bandung
2019754,7/30/2021,Surabaya
2019919,7/30/2021,Malang
2019931,7/30/2021,Jakarta
2020059,7/30/2021,Jakarta
2020122,7/30/2021,Malang
2020670,7/30/2021,Bandung
2020795,7/30/2021,Jakarta
2016927,7/31/2021,Malang
2017022,7/31/2021,Malang
2017307,7/31/2021,Bandung
2017317,7/31/2021,Surabaya
2017362,7/31/2021,Malang
2017389,7/31/2021,Surabaya
2017453,7/31/2021,Malang
2017691,7/31/2021,Surabaya
2017797,7/31/2021,Surabaya
2018104,7/31/2021,Jakarta
2018179,7/31/2021,Malang
2018284,7/31/2021,Malang
2018484,7/31/2021,Surabaya
2018485,7/31/2021,Bandung
2018720,7/31/2021,Surabaya
2018721,7/31/2021,Bandung
2018999,7/31/2021,Bandung
2019078,7/31/2021,Surabaya
2019369,7/31/2021,Malang
2019522,7/31/2021,Surabaya
2019843,7/31/2021,Malang
2019855,7/31/2021,Surabaya
2019971,7/31/2021,Jakarta
2020109,7/31/2021,Surabaya
2020431,7/31/2021,Jakarta
2020473,7/31/2021,Jakarta
2020643,7/31/2021,Surabaya
2020794,7/31/2021,Malang
2020804,7/31/2021,Surabaya
2020805,7/31/2021,Surabaya
2016968,8/1/2021,Bandung
2017017,8/1/2021,Surabaya
2017218,8/1/2021,Jakarta
2017419,8/1/2021,Malang
2017606,8/1/2021,Bandung
2017624,8/1/2021,Bandung
2018069,8/1/2021,Surabaya
2018083,8/1/2021,Malang
2018212,8/1/2021,Jakarta
2018329,8/1/2021,Surabaya
2018446,8/1/2021,Surabaya
2018449,8/1/2021,Jakarta
2018760,8/1/2021,Jakarta
2018778,8/1/2021,Surabaya
2019014,8/1/2021,Jakarta
2019335,8/1/2021,Malang
2019547,8/1/2021,Surabaya
2019555,8/1/2021,Surabaya
2019693,8/1/2021,Bandung
2019820,8/1/2021,Malang
2019870,8/1/2021,Jakarta
2019941,8/1/2021,Bandung
2019947,8/1/2021,Surabaya
2019982,8/1/2021,Jakarta
2020054,8/1/2021,Jakarta
2020117,8/1/2021,Surabaya
2020118,8/1/2021,Jakarta
2020120,8/1/2021,Surabaya
2020147,8/1/2021,Malang
2020317,8/1/2021,Surabaya
2020503,8/1/2021,Surabaya
2020637,8/1/2021,Jakarta
2020710,8/1/2021,Jakarta
2016976,8/2/2021,Jakarta
2017100,8/2/2021,Malang
2017112,8/2/2021,Jakarta
2017113,8/2/2021,Bandung
2017163,8/2/2021,Jakarta
2017265,8/2/2021,Jakarta
2017314,8/2/2021,Malang
2017473,8/2/2021,Bandung
2017567,8/2/2021,Jakarta
2017628,8/2/2021,Bandung
2017630,8/2/2021,Malang
2017768,8/2/2021,Malang
2017939,8/2/2021,Surabaya
2017958,8/2/2021,Jakarta
2018230,8/2/2021,Malang
2018542,8/2/2021,Jakarta
2018725,8/2/2021,Jakarta
2019314,8/2/2021,Surabaya
2019377,8/2/2021,Jakarta
2019634,8/2/2021,Malang
2019668,8/2/2021,Jakarta
2019880,8/2/2021,Jakarta
2019921,8/2/2021,Jakarta
2019969,8/2/2021,Malang
2020010,8/2/2021,Malang
2020135,8/2/2021,Malang
2020447,8/2/2021,Bandung
2020587,8/2/2021,Jakarta
2020720,8/2/2021,Malang
2016889,8/3/2021,Surabaya
2017034,8/3/2021,Malang
2017071,8/3/2021,Surabaya
2017236,8/3/2021,Bandung
2017354,8/3/2021,Malang
2017844,8/3/2021,Bandung
2017918,8/3/2021,Surabaya
2017919,8/3/2021,Surabaya
2018078,8/3/2021,Surabaya
2018371,8/3/2021,Malang
2018484,8/3/2021,Bandung
2018624,8/3/2021,Surabaya
2018931,8/3/2021,Jakarta
2018970,8/3/2021,Jakarta
2019137,8/3/2021,Jakarta
2019151,8/3/2021,Malang
2019154,8/3/2021,Bandung
2019329,8/3/2021,Bandung
2019426,8/3/2021,Surabaya
2019460,8/3/2021,Malang
2019465,8/3/2021,Jakarta
2019477,8/3/2021,Jakarta
2019591,8/3/2021,Jakarta
2019631,8/3/2021,Jakarta
2019783,8/3/2021,Jakarta
2019797,8/3/2021,Jakarta
2019798,8/3/2021,Bandung
2019961,8/3/2021,Jakarta
2020094,8/3/2021,Jakarta
2020200,8/3/2021,Bandung
2020284,8/3/2021,Bandung
2020317,8/3/2021,Jakarta
2020412,8/3/2021,Surabaya
2020428,8/3/2021,Surabaya
2020713,8/3/2021,Malang
2020859,8/3/2021,Surabaya
2016956,8/4/2021,Jakarta
2017221,8/4/2021,Jakarta
2017268,8/4/2021,Jakarta
2017314,8/4/2021,Jakarta
2017383,8/4/2021,Malang
2017469,8/4/2021,Bandung
2017846,8/4/2021,Malang
2018003,8/4/2021,Jakarta
2018295,8/4/2021,Jakarta
2018514,8/4/2021,Jakarta
2018609,8/4/2021,Surabaya
2018785,8/4/2021,Malang
2018824,8/4/2021,Bandung
2018862,8/4/2021,Malang
2018995,8/4/2021,Malang
2019083,8/4/2021,Jakarta
2019197,8/4/2021,Surabaya
2019292,8/4/2021,Jakarta
2019335,8/4/2021,Bandung
2019357,8/4/2021,Malang
2019453,8/4/2021,Bandung
2019465,8/4/2021,Bandung
2019567,8/4/2021,Bandung
2019585,8/4/2021,Bandung
2019612,8/4/2021,Malang
2019666,8/4/2021,Jakarta
2019712,8/4/2021,Jakarta
2019895,8/4/2021,Surabaya
2020121,8/4/2021,Malang
2020131,8/4/2021,Bandung
2020281,8/4/2021,Bandung
2020721,8/4/2021,Jakarta
2020722,8/4/2021,Surabaya
2020751,8/4/2021,Jakarta
2020801,8/4/2021,Surabaya
2020818,8/4/2021,Bandung
2016901,8/5/2021,Jakarta
2016936,8/5/2021,Surabaya
2017066,8/5/2021,Jakarta
2017072,8/5/2021,Malang
2017134,8/5/2021,Malang
2017301,8/5/2021,Bandung
2017343,8/5/2021,Jakarta
2017380,8/5/2021,Jakarta
2017599,8/5/2021,Jakarta
2017617,8/5/2021,Jakarta
2017752,8/5/2021,Surabaya
2017927,8/5/2021,Jakarta
2018343,8/5/2021,Surabaya
2018432,8/5/2021,Bandung
2018497,8/5/2021,Bandung
2018902,8/5/2021,Jakarta
2018996,8/5/2021,Jakarta
2019034,8/5/2021,Surabaya
2019051,8/5/2021,Surabaya
2019168,8/5/2021,Malang
2019696,8/5/2021,Jakarta
2019728,8/5/2021,Jakarta
2020013,8/5/2021,Jakarta
2020021,8/5/2021,Jakarta
2020083,8/5/2021,Surabaya
2020579,8/5/2021,Surabaya
2020737,8/5/2021,Malang
2020862,8/5/2021,Surabaya
2020871,8/5/2021,Jakarta
2016924,8/6/2021,Jakarta
2017067,8/6/2021,Jakarta
2017317,8/6/2021,Surabaya
2017332,8/6/2021,Jakarta
2017341,8/6/2021,Jakarta
2017346,8/6/2021,Jakarta
2017513,8/6/2021,Surabaya
2017851,8/6/2021,Jakarta
2017857,8/6/2021,Malang
2017984,8/6/2021,Jakarta
2018453,8/6/2021,Surabaya
2018561,8/6/2021,Jakarta
2018686,8/6/2021,Malang
2018793,8/6/2021,Jakarta
2018837,8/6/2021,Surabaya
2018958,8/6/2021,Malang
2019077,8/6/2021,Jakarta
2019147,8/6/2021,Bandung
2019298,8/6/2021,Malang
2019336,8/6/2021,Malang
2019342,8/6/2021,Bandung
2019604,8/6/2021,Bandung
2019733,8/6/2021,Malang
2019754,8/6/2021,Jakarta
2019941,8/6/2021,Jakarta
2020182,8/6/2021,Malang
2020278,8/6/2021,Jakarta
2020456,8/6/2021,Jakarta
2020548,8/6/2021,Jakarta
2016990,8/7/2021,Jakarta
2017051,8/7/2021,Malang
2017130,8/7/2021,Malang
2017368,8/7/2021,Bandung
2017509,8/7/2021,Surabaya
2017705,8/7/2021,Surabaya
2017953,8/7/2021,Jakarta
2018081,8/7/2021,Surabaya
2018096,8/7/2021,Malang
2018315,8/7/2021,Surabaya
2018428,8/7/2021,Jakarta
2018611,8/7/2021,Jakarta
2018922,8/7/2021,Jakarta
2019018,8/7/2021,Surabaya
2019030,8/7/2021,Malang
2019389,8/7/2021,Jakarta
2019607,8/7/2021,Jakarta
2019730,8/7/2021,Jakarta
2019995,8/7/2021,Jakarta
2020167,8/7/2021,Jakarta
2020223,8/7/2021,Surabaya
2020778,8/7/2021,Malang
2016984,8/8/2021,Jakarta
2017097,8/8/2021,Surabaya
2017218,8/8/2021,Jakarta
2017242,8/8/2021,Bandung
2017389,8/8/2021,Surabaya
2017392,8/8/2021,Surabaya
2017492,8/8/2021,Bandung
2017735,8/8/2021,Surabaya
2018073,8/8/2021,Jakarta
2018231,8/8/2021,Bandung
2018329,8/8/2021,Bandung
2018658,8/8/2021,Jakarta
2018725,8/8/2021,Jakarta
2018873,8/8/2021,Jakarta
2018917,8/8/2021,Malang
2018959,8/8/2021,Jakarta
2019412,8/8/2021,Bandung
2019500,8/8/2021,Malang
2019501,8/8/2021,Jakarta
2019516,8/8/2021,Surabaya
2019695,8/8/2021,Jakarta
2019983,8/8/2021,Malang
2020167,8/8/2021,Malang
2020506,8/8/2021,Bandung
2020525,8/8/2021,Surabaya
2020553,8/8/2021,Bandung
2020554,8/8/2021,Jakarta
2020656,8/8/2021,Jakarta
2016893,8/9/2021,Jakarta
2017160,8/9/2021,Jakarta
2017326,8/9/2021,Jakarta
2017395,8/9/2021,Surabaya
2017570,8/9/2021,Malang
2017571,8/9/2021,Bandung
2017701,8/9/2021,Jakarta
2017814,8/9/2021,Surabaya
2017900,8/9/2021,Bandung
2018017,8/9/2021,Malang
2018453,8/9/2021,Surabaya
2018463,8/9/2021,Jakarta
2018563,8/9/2021,Jakarta
2018659,8/9/2021,Malang
2018736,8/9/2021,Jakarta
2018750,8/9/2021,Jakarta
2018792,8/9/2021,Malang
2018811,8/9/2021,Malang
2018830,8/9/2021,Jakarta
2019149,8/9/2021,Jakarta
2019211,8/9/2021,Jakarta
2019247,8/9/2021,Jakarta
2019442,8/9/2021,Surabaya
2019572,8/9/2021,Malang
2019684,8/9/2021,Surabaya
2019741,8/9/2021,Jakarta
2019916,8/9/2021,Bandung
2019937,8/9/2021,Surabaya
2020038,8/9/2021,Surabaya
2020068,8/9/2021,Surabaya
2020073,8/9/2021,Malang
2020141,8/9/2021,Jakarta
2020273,8/9/2021,Bandung
2020471,8/9/2021,Jakarta
2020588,8/9/2021,Jakarta
2020764,8/9/2021,Surabaya
2020806,8/9/2021,Bandung
2020852,8/9/2021,Jakarta
2017095,8/10/2021,Jakarta
2017205,8/10/2021,Bandung
2017373,8/10/2021,Jakarta
2017392,8/10/2021,Surabaya
2017540,8/10/2021,Jakarta
2017681,8/10/2021,Bandung
2017716,8/10/2021,Surabaya
2017787,8/10/2021,Bandung
2017953,8/10/2021,Jakarta
2017984,8/10/2021,Malang
2018182,8/10/2021,Bandung
2018305,8/10/2021,Surabaya
2018489,8/10/2021,Jakarta
2018497,8/10/2021,Bandung
2018502,8/10/2021,Malang
2018678,8/10/2021,Jakarta
2018763,8/10/2021,Malang
2018961,8/10/2021,Surabaya
2019170,8/10/2021,Jakarta
2019246,8/10/2021,Jakarta
2019321,8/10/2021,Jakarta
2019373,8/10/2021,Bandung
2019471,8/10/2021,Malang
2019640,8/10/2021,Malang
2019811,8/10/2021,Bandung
2019856,8/10/2021,Malang
2020158,8/10/2021,Jakarta
2020269,8/10/2021,Bandung
2020377,8/10/2021,Malang
2020383,8/10/2021,Jakarta
2020474,8/10/2021,Malang
2020523,8/10/2021,Jakarta
2020665,8/10/2021,Malang
2020679,8/10/2021,Jakarta
2020808,8/10/2021,Malang
2016904,8/11/2021,Surabaya
2017112,8/11/2021,Malang
2017123,8/11/2021,Jakarta
2017176,8/11/2021,Jakarta
2017294,8/11/2021,Surabaya
2017376,8/11/2021,Jakarta
2017392,8/11/2021,Surabaya
2017409,8/11/2021,Jakarta
2017425,8/11/2021,Surabaya
2017487,8/11/2021,Jakarta
2017844,8/11/2021,Malang
2017847,8/11/2021,Jakarta
2017875,8/11/2021,Bandung
2018072,8/11/2021,Bandung
2018253,8/11/2021,Bandung
2018563,8/11/2021,Bandung
2018644,8/11/2021,Jakarta
2018752,8/11/2021,Jakarta
2018806,8/11/2021,Malang
2018899,8/11/2021,Jakarta
2018971,8/11/2021,Jakarta
2018981,8/11/2021,Malang
2018992,8/11/2021,Jakarta
2019183,8/11/2021,Malang
2019257,8/11/2021,Surabaya
2019265,8/11/2021,Bandung
2019336,8/11/2021,Jakarta
2019360,8/11/2021,Jakarta
2019567,8/11/2021,Jakarta
2019570,8/11/2021,Bandung
2019685,8/11/2021,Jakarta
2019936,8/11/2021,Surabaya
2020291,8/11/2021,Bandung
2020639,8/11/2021,Malang
2020651,8/11/2021,Jakarta
2020698,8/11/2021,Jakarta
2016941,8/12/2021,Malang
2017179,8/12/2021,Jakarta
2017255,8/12/2021,Surabaya
2017300,8/12/2021,Malang
2017599,8/12/2021,Jakarta
2017661,8/12/2021,Surabaya
2018055,8/12/2021,Malang
2018087,8/12/2021,Jakarta
2018088,8/12/2021,Malang
2018244,8/12/2021,Jakarta
2018332,8/12/2021,Jakarta
2018576,8/12/2021,Jakarta
2018777,8/12/2021,Jakarta
2018853,8/12/2021,Jakarta
2018921,8/12/2021,Bandung
2019030,8/12/2021,Jakarta
2019046,8/12/2021,Jakarta
2019213,8/12/2021,Malang
2019295,8/12/2021,Surabaya
2019426,8/12/2021,Malang
2019458,8/12/2021,Bandung
2019472,8/12/2021,Bandung
2019706,8/12/2021,Jakarta
2019943,8/12/2021,Jakarta
2020176,8/12/2021,Jakarta
2020238,8/12/2021,Jakarta
2020303,8/12/2021,Bandung
2020316,8/12/2021,Surabaya
2020367,8/12/2021,Bandung
2020445,8/12/2021,Jakarta
2020577,8/12/2021,Jakarta
2020721,8/12/2021,Surabaya
2020803,8/12/2021,Bandung
2017175,8/13/2021,Jakarta
2017328,8/13/2021,Malang
2017493,8/13/2021,Surabaya
2017634,8/13/2021,Surabaya
2017794,8/13/2021,Surabaya
2017831,8/13/2021,Bandung
2017860,8/13/2021,Jakarta
2018196,8/13/2021,Surabaya
2018447,8/13/2021,Malang
2018546,8/13/2021,Malang
2018555,8/13/2021,Jakarta
2018747,8/13/2021,Jakarta
2019026,8/13/2021,Bandung
2019396,8/13/2021,Jakarta
2019523,8/13/2021,Jakarta
2019636,8/13/2021,Malang
2019693,8/13/2021,Bandung
2019695,8/13/2021,Jakarta
2019910,8/13/2021,Jakarta
2020473,8/13/2021,Malang
2020561,8/13/2021,Bandung
2020816,8/13/2021,Surabaya
2016968,8/14/2021,Malang
2016989,8/14/2021,Bandung
2017545,8/14/2021,Jakarta
2017758,8/14/2021,Surabaya
2017897,8/14/2021,Jakarta
2018108,8/14/2021,Malang
2018175,8/14/2021,Malang
2018643,8/14/2021,Bandung
2019061,8/14/2021,Bandung
2019214,8/14/2021,Malang
2019324,8/14/2021,Jakarta
2019460,8/14/2021,Malang
2019600,8/14/2021,Surabaya
2019633,8/14/2021,Malang
2019662,8/14/2021,Surabaya
2019776,8/14/2021,Malang
2019976,8/14/2021,Jakarta
2019992,8/14/2021,Jakarta
2020362,8/14/2021,Jakarta
2020387,8/14/2021,Jakarta
2020500,8/14/2021,Bandung
2020822,8/14/2021,Bandung
2020825,8/14/2021,Malang
2020842,8/14/2021,Bandung
2017176,8/15/2021,Jakarta
2017519,8/15/2021,Jakarta
2017811,8/15/2021,Surabaya
2018002,8/15/2021,Jakarta
2018544,8/15/2021,Jakarta
2018781,8/15/2021,Jakarta
2018897,8/15/2021,Jakarta
2018996,8/15/2021,Malang
2019108,8/15/2021,Bandung
2019214,8/15/2021,Bandung
2019371,8/15/2021,Surabaya
2019412,8/15/2021,Bandung
2019528,8/15/2021,Bandung
2019530,8/15/2021,Malang
2019657,8/15/2021,Surabaya
2019706,8/15/2021,Jakarta
2019776,8/15/2021,Jakarta
2019789,8/15/2021,Jakarta
2019888,8/15/2021,Bandung
2019997,8/15/2021,Jakarta
2020246,8/15/2021,Malang
2020417,8/15/2021,Bandung
2020477,8/15/2021,Bandung
2020532,8/15/2021,Jakarta
2020586,8/15/2021,Malang
2016879,8/16/2021,Jakarta
2017010,8/16/2021,Surabaya
2017075,8/16/2021,Bandung
2017230,8/16/2021,Jakarta
2017260,8/16/2021,Surabaya
2017496,8/16/2021,Jakarta
2017533,8/16/2021,Bandung
2017646,8/16/2021,Jakarta
2017698,8/16/2021,Jakarta
2017733,8/16/2021,Malang
2018119,8/16/2021,Jakarta
2018252,8/16/2021,Bandung
2018377,8/16/2021,Jakarta
2018424,8/16/2021,Bandung
2018485,8/16/2021,Jakarta
2018503,8/16/2021,Malang
2018518,8/16/2021,Bandung
2018676,8/16/2021,Malang
2018701,8/16/2021,Malang
2018765,8/16/2021,Malang
2018827,8/16/2021,Jakarta
2018827,8/16/2021,Jakarta
2018907,8/16/2021,Jakarta
2019042,8/16/2021,Bandung
2019173,8/16/2021,Bandung
2019229,8/16/2021,Jakarta
2019442,8/16/2021,Jakarta
2019923,8/16/2021,Jakarta
2020010,8/16/2021,Surabaya
2020258,8/16/2021,Jakarta
2020628,8/16/2021,Jakarta
2020734,8/16/2021,Malang
2020756,8/16/2021,Jakarta
2020838,8/16/2021,Jakarta
2020845,8/16/2021,Jakarta
2016900,8/17/2021,Bandung
2017042,8/17/2021,Surabaya
2017141,8/17/2021,Malang
2017201,8/17/2021,Jakarta
2017504,8/17/2021,Jakarta
2017855,8/17/2021,Surabaya
2018210,8/17/2021,Jakarta
2018355,8/17/2021,Surabaya
2018702,8/17/2021,Jakarta
2018800,8/17/2021,Surabaya
2018868,8/17/2021,Malang
2019058,8/17/2021,Bandung
2019352,8/17/2021,Surabaya
2019485,8/17/2021,Surabaya
2019590,8/17/2021,Bandung
2019679,8/17/2021,Jakarta
2019704,8/17/2021,Bandung
2019852,8/17/2021,Jakarta
2019862,8/17/2021,Bandung
2019887,8/17/2021,Surabaya
2020212,8/17/2021,Bandung
2020252,8/17/2021,Malang
2020355,8/17/2021,Jakarta
2020503,8/17/2021,Jakarta
2020572,8/17/2021,Jakarta
2020748,8/17/2021,Bandung
2020844,8/17/2021,Jakarta
2017022,8/18/2021,Jakarta
2017055,8/18/2021,Jakarta
2017081,8/18/2021,Surabaya
2017232,8/18/2021,Surabaya
2017261,8/18/2021,Surabaya
2017356,8/18/2021,Jakarta
2017402,8/18/2021,Jakarta
2017634,8/18/2021,Jakarta
2017708,8/18/2021,Jakarta
2017709,8/18/2021,Malang
2017747,8/18/2021,Jakarta
2017770,8/18/2021,Malang
2017830,8/18/2021,Jakarta
2017915,8/18/2021,Bandung
2017952,8/18/2021,Jakarta
2018143,8/18/2021,Jakarta
2018256,8/18/2021,Jakarta
2018284,8/18/2021,Bandung
2018288,8/18/2021,Bandung
2018347,8/18/2021,Surabaya
2018370,8/18/2021,Malang
2019090,8/18/2021,Malang
2019120,8/18/2021,Jakarta
2019385,8/18/2021,Malang
2019464,8/18/2021,Surabaya
2020137,8/18/2021,Jakarta
2020198,8/18/2021,Malang
2020208,8/18/2021,Malang
2020272,8/18/2021,Jakarta
2020389,8/18/2021,Jakarta
2020440,8/18/2021,Jakarta
2020499,8/18/2021,Jakarta
2016896,8/19/2021,Surabaya
2016986,8/19/2021,Malang
2017010,8/19/2021,Bandung
2017144,8/19/2021,Surabaya
2017164,8/19/2021,Surabaya
2017213,8/19/2021,Surabaya
2017244,8/19/2021,Surabaya
2017416,8/19/2021,Surabaya
2017603,8/19/2021,Jakarta
2017794,8/19/2021,Bandung
2017877,8/19/2021,Jakarta
2018052,8/19/2021,Jakarta
2018303,8/19/2021,Bandung
2018436,8/19/2021,Jakarta
2018551,8/19/2021,Bandung
2018634,8/19/2021,Surabaya
2018702,8/19/2021,Jakarta
2018736,8/19/2021,Bandung
2018851,8/19/2021,Jakarta
2018910,8/19/2021,Surabaya
2019025,8/19/2021,Jakarta
2019062,8/19/2021,Surabaya
2019085,8/19/2021,Bandung
2019182,8/19/2021,Jakarta
2019214,8/19/2021,Jakarta
2019347,8/19/2021,Jakarta
2019430,8/19/2021,Malang
2019484,8/19/2021,Malang
2019950,8/19/2021,Malang
2020035,8/19/2021,Bandung
2020213,8/19/2021,Bandung
2020268,8/19/2021,Jakarta
2020493,8/19/2021,Surabaya
2020505,8/19/2021,Malang
2020577,8/19/2021,Surabaya
2020599,8/19/2021,Malang
2020689,8/19/2021,Jakarta
2016919,8/20/2021,Jakarta
2017019,8/20/2021,Jakarta
2017086,8/20/2021,Bandung
2017088,8/20/2021,Bandung
2017177,8/20/2021,Bandung
2017477,8/20/2021,Jakarta
2017729,8/20/2021,Bandung
2017738,8/20/2021,Bandung
2017776,8/20/2021,Jakarta
2017885,8/20/2021,Jakarta
2018010,8/20/2021,Surabaya
2018048,8/20/2021,Bandung
2018217,8/20/2021,Jakarta
2018614,8/20/2021,Jakarta
2018700,8/20/2021,Surabaya
2018872,8/20/2021,Jakarta
2019083,8/20/2021,Surabaya
2019381,8/20/2021,Jakarta
2019463,8/20/2021,Bandung
2019582,8/20/2021,Bandung
2019681,8/20/2021,Jakarta
2019682,8/20/2021,Jakarta
2019703,8/20/2021,Surabaya
2019718,8/20/2021,Jakarta
2019983,8/20/2021,Bandung
2020063,8/20/2021,Bandung
2020281,8/20/2021,Jakarta
2020294,8/20/2021,Surabaya
2020374,8/20/2021,Jakarta
2020520,8/20/2021,Malang
2020741,8/20/2021,Malang
2020749,8/20/2021,Jakarta
2016892,8/21/2021,Surabaya
2016967,8/21/2021,Malang
2016971,8/21/2021,Malang
2017040,8/21/2021,Jakarta
2017271,8/21/2021,Jakarta
2017334,8/21/2021,Malang
2017601,8/21/2021,Malang
2017712,8/21/2021,Surabaya
2017841,8/21/2021,Bandung
2018069,8/21/2021,Jakarta
2018258,8/21/2021,Bandung
2018327,8/21/2021,Bandung
2018744,8/21/2021,Bandung
2018757,8/21/2021,Surabaya
2018842,8/21/2021,Jakarta
2018945,8/21/2021,Bandung
2019015,8/21/2021,Jakarta
2019406,8/21/2021,Bandung
2019547,8/21/2021,Bandung
2019627,8/21/2021,Malang
2019951,8/21/2021,Jakarta
2020047,8/21/2021,Surabaya
2020084,8/21/2021,Jakarta
2020337,8/21/2021,Jakarta
2020547,8/21/2021,Jakarta
2020783,8/21/2021,Jakarta
2020827,8/21/2021,Surabaya
2020842,8/21/2021,Jakarta
2020869,8/21/2021,Malang
2016921,8/22/2021,Malang
2017137,8/22/2021,Jakarta
2017244,8/22/2021,Bandung
2017844,8/22/2021,Jakarta
2017995,8/22/2021,Surabaya
2018286,8/22/2021,Malang
2018373,8/22/2021,Bandung
2018483,8/22/2021,Bandung
2018496,8/22/2021,Jakarta
2018536,8/22/2021,Jakarta
2018605,8/22/2021,Bandung
2018895,8/22/2021,Jakarta
2018925,8/22/2021,Jakarta
2018934,8/22/2021,Jakarta
2018954,8/22/2021,Bandung
2019136,8/22/2021,Jakarta
2019283,8/22/2021,Surabaya
2019438,8/22/2021,Surabaya
2019456,8/22/2021,Bandung
2019458,8/22/2021,Jakarta
2019499,8/22/2021,Malang
2019908,8/22/2021,Bandung
2019926,8/22/2021,Bandung
2019986,8/22/2021,Jakarta
2020267,8/22/2021,Jakarta
2020425,8/22/2021,Malang
2020513,8/22/2021,Bandung
2020604,8/22/2021,Surabaya
2020737,8/22/2021,Jakarta
2020865,8/22/2021,Surabaya
2016932,8/23/2021,Surabaya
2017022,8/23/2021,Bandung
2017680,8/23/2021,Jakarta
2017809,8/23/2021,Surabaya
2017928,8/23/2021,Bandung
2018009,8/23/2021,Jakarta
2018150,8/23/2021,Jakarta
2018315,8/23/2021,Jakarta
2018593,8/23/2021,Bandung
2018862,8/23/2021,Malang
2018995,8/23/2021,Surabaya
2019008,8/23/2021,Jakarta
2019126,8/23/2021,Bandung
2019396,8/23/2021,Jakarta
2019741,8/23/2021,Bandung
2019783,8/23/2021,Malang
2020086,8/23/2021,Surabaya
2020090,8/23/2021,Jakarta
2020264,8/23/2021,Surabaya
2020347,8/23/2021,Malang
2020577,8/23/2021,Surabaya
2020661,8/23/2021,Malang
2017293,8/24/2021,Jakarta
2017582,8/24/2021,Jakarta
2017766,8/24/2021,Bandung
2017940,8/24/2021,Jakarta
2017979,8/24/2021,Jakarta
2018006,8/24/2021,Malang
2018070,8/24/2021,Surabaya
2018253,8/24/2021,Bandung
2018317,8/24/2021,Jakarta
2018675,8/24/2021,Jakarta
2018890,8/24/2021,Jakarta
2018992,8/24/2021,Bandung
2019150,8/24/2021,Surabaya
2019218,8/24/2021,Surabaya
2019425,8/24/2021,Malang
2019846,8/24/2021,Jakarta
2019931,8/24/2021,Jakarta
2020076,8/24/2021,Malang
2020145,8/24/2021,Malang
2020148,8/24/2021,Malang
2020388,8/24/2021,Jakarta
2020491,8/24/2021,Jakarta
2020724,8/24/2021,Malang
2020872,8/24/2021,Bandung
2020874,8/24/2021,Malang
2016889,8/25/2021,Bandung
2017098,8/25/2021,Jakarta
2017630,8/25/2021,Bandung
2018252,8/25/2021,Jakarta
2018274,8/25/2021,Surabaya
2018317,8/25/2021,Jakarta
2018345,8/25/2021,Jakarta
2018437,8/25/2021,Jakarta
2018734,8/25/2021,Bandung
2018741,8/25/2021,Jakarta
2018866,8/25/2021,Malang
2018978,8/25/2021,Jakarta
2019146,8/25/2021,Jakarta
2019364,8/25/2021,Jakarta
2019456,8/25/2021,Bandung
2019523,8/25/2021,Jakarta
2019605,8/25/2021,Surabaya
2019676,8/25/2021,Jakarta
2019684,8/25/2021,Bandung
2019799,8/25/2021,Malang
2019887,8/25/2021,Bandung
2020014,8/25/2021,Jakarta
2020105,8/25/2021,Jakarta
2020116,8/25/2021,Surabaya
2020121,8/25/2021,Surabaya
2020193,8/25/2021,Jakarta
2020282,8/25/2021,Surabaya
2020432,8/25/2021,Jakarta
2020509,8/25/2021,Surabaya
2020551,8/25/2021,Surabaya
2020836,8/25/2021,Surabaya
2016932,8/26/2021,Bandung
2017266,8/26/2021,Bandung
2017553,8/26/2021,Malang
2017677,8/26/2021,Jakarta
2017769,8/26/2021,Surabaya
2017824,8/26/2021,Jakarta
2017977,8/26/2021,Surabaya
2018016,8/26/2021,Jakarta
2018206,8/26/2021,Malang
2018227,8/26/2021,Surabaya
2018318,8/26/2021,Bandung
2018383,8/26/2021,Bandung
2018452,8/26/2021,Surabaya
2018525,8/26/2021,Jakarta
2018562,8/26/2021,Malang
2018609,8/26/2021,Surabaya
2018615,8/26/2021,Bandung
2018828,8/26/2021,Surabaya
2019101,8/26/2021,Bandung
2019262,8/26/2021,Jakarta
2019672,8/26/2021,Bandung
2019702,8/26/2021,Jakarta
2020110,8/26/2021,Bandung
2020125,8/26/2021,Malang
2020451,8/26/2021,Malang
2020736,8/26/2021,Bandung
2020854,8/26/2021,Malang
2016991,8/27/2021,Jakarta
2017022,8/27/2021,Bandung
2017134,8/27/2021,Jakarta
2017321,8/27/2021,Jakarta
2017335,8/27/2021,Malang
2017521,8/27/2021,Jakarta
2017557,8/27/2021,Malang
2017722,8/27/2021,Jakarta
2017978,8/27/2021,Malang
2018039,8/27/2021,Jakarta
2018304,8/27/2021,Jakarta
2018789,8/27/2021,Jakarta
2018884,8/27/2021,Malang
2018966,8/27/2021,Malang
2019262,8/27/2021,Surabaya
2019656,8/27/2021,Jakarta
2019712,8/27/2021,Surabaya
2019878,8/27/2021,Jakarta
2019916,8/27/2021,Jakarta
2020004,8/27/2021,Malang
